"date","time","username","name","tweet","replies_count","retweets_count","likes_count"
2017-04-27,"01:03:52","sugawitter","菅 義偉","【官房長官 北朝鮮への抑止力確保は重要 米の姿勢評価】 NHK 2017/4/27 13:01...  https://t.co/CtVkG7KziZ",4,39,72
2017-04-27,"00:59:20","sugawitter","菅 義偉","平成29年4月27日(木)午前-内閣官房長官記者会見   https://t.co/P7KRk0uscF  https://t.co/dssjst4GfJ",3,12,34
2017-04-26,"00:48:46","sugawitter","菅 義偉","平成29年4月26日(水)午前-内閣官房長官記者会見   https://t.co/WYM88FpPOx  https://t.co/aKqg29ndTx",2,18,45
2017-04-25,"00:54:13","sugawitter","菅 義偉","【政府、来月からクールビズ】 時事通信 2017/4/25 11:47...  https://t.co/huAr49tAft",4,19,35
2017-04-25,"00:52:23","sugawitter","菅 義偉","【官房長官「挑発行動自制を」、防衛相「万全の態勢」】 JNN 2017/4/25 11:16  北朝鮮の核・ミサイルに関して、菅官房長官は次のように述べました。...  https://t.co/IfImC30Mgf",4,72,136
2017-04-25,"00:49:57","sugawitter","菅 義偉","【菅官房長官「全面返還へ確かな一歩」　辺野古着工】 朝日新聞 2017/4/25 12:10...  https://t.co/ZkoFCZ6nfJ",1,27,59
2017-04-25,"00:48:33","sugawitter","菅 義偉","平成29年4月25日(火)午後-内閣官房長官記者会見  [冒頭発言] ・安倍総理のロシア及び英国訪問について   https://t.co/FJSbs5eP3l  https://t.co/kLiuLNj8y7",1,22,36
2017-04-25,"00:37:15","sugawitter","菅 義偉","平成29年4月25日(火)午前-内閣官房長官記者会見  ・閣議の概要について ・内閣官房の人事について ・クールビズの実施について ・マウリシオ・マクリ・アルゼンチン共和国大統領の来日について...  https://t.co/FPkYAMG1pB",1,19,45
2017-04-24,"01:20:18","sugawitter","菅 義偉","【官房長官、北朝鮮対応「米韓と緊密に連携し自制求める」】 日本経済新聞 2017/4/24 16:21...  https://t.co/c94HLetgWJ",3,31,57
2017-04-24,"01:18:51","sugawitter","菅 義偉","【官房長官「知事の『オール沖縄』 現実と違ってきている」】 NHK 2017/4/24 13:10...  https://t.co/698KwbMogN",11,265,284
2017-04-24,"01:16:33","sugawitter","菅 義偉","https://t.co/6xLNYOi4SS  https://t.co/xRlwsR73TS",0,19,33
2017-04-24,"01:15:24","sugawitter","菅 義偉","平成29年4月24日(月)午前-内閣官房長官記者会見   https://t.co/Yf0IjA66HJ  https://t.co/Bb89no0tCO",0,21,33
2017-04-22,"02:46:21","sugawitter","菅 義偉","菅義偉 公式ブログを更新しました。 『積立ＮＩＳＡ：金融改革で経済再生を実現へ』   https://t.co/FPCUeY9fZP",5,29,53
2017-04-22,"01:03:55","sugawitter","菅 義偉","こんにちは。  先月、平成２９年度税制改正法が成立し、「貯蓄から資産形成へ」の流れを加速させる新しい「積立ＮＩＳＡ（少額投資非課税制度）」が来年１月から始まることが決まりました。...  https://t.co/rjWT4JBqDs",6,30,75
2017-04-21,"00:59:22","sugawitter","菅 義偉","【北朝鮮ミサイル、警報出たら頑丈な建物や地下街に避難を－政府】 ブルームバーグ 2017/4/21 16:06...  https://t.co/rZg3b4yDyg",9,227,143
2017-04-21,"00:56:05","sugawitter","菅 義偉","平成29年4月21日(金)午後-内閣官房長官記者会見   https://t.co/7ikbCLSi9u  https://t.co/tXEj887ypA",0,16,35
2017-04-21,"00:55:42","sugawitter","菅 義偉","平成29年4月21日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・弾道ミサイル落下時の行動についてのホームページ（内閣官房国民保護ポータルサイト）掲載について...  https://t.co/c9oMSFcPdX",4,56,59
2017-04-20,"16:09:00","sugawitter","菅 義偉","【官房長官、万景峰号の新航路「圧力が必要」】 日本経済新聞 2017/4/21 18:54...  https://t.co/UTnbTXUUkv",7,34,47
2017-04-20,"01:10:28","sugawitter","菅 義偉","【高いレベルのルール実現へ、関係国で話したい＝ＴＰＰで官房長官】 ロイター通信 2017/4/20 12:09...  https://t.co/Wn9I49FhdC",8,21,56
2017-04-20,"01:09:00","sugawitter","菅 義偉","平成29年4月20日(木)午後-内閣官房長官記者会見   https://t.co/iuJfP3ZQ1E  https://t.co/0TFGYhrs8a",3,15,28
2017-04-20,"01:08:30","sugawitter","菅 義偉","平成29年4月20日(木)午前-内閣官房長官記者会見   https://t.co/0pmVuJNRNE  https://t.co/hXd8rvMVzI",0,13,28
2017-04-19,"01:52:50","sugawitter","菅 義偉","【米空母の抑止力重要＝菅官房長官】 時事通信 2017/4/19 17:16...  https://t.co/XRBjhvrmRh",0,49,63
2017-04-19,"01:05:43","sugawitter","菅 義偉","平成29年4月19日(水)午後-内閣官房長官記者会見   https://t.co/tnSF4cYYNt  https://t.co/VZbpz7AUVz",0,15,29
2017-04-19,"01:05:22","sugawitter","菅 義偉","平成29年4月19日(水)午前-内閣官房長官記者会見（萩生田光一内閣官房副長官）   https://t.co/nMEcUFNGFr  https://t.co/mR4hN9iddv",0,13,32
2017-04-18,"01:28:35","sugawitter","菅 義偉","【官房長官、首相と米副大統領の会談「北朝鮮政策のすり合わせできた」  】 日本経済新聞 2017/4/18 16:33...  https://t.co/85D49GbXVW",1,62,79
2017-04-18,"01:26:19","sugawitter","菅 義偉","【菅長官　北朝鮮への独自制裁解除しない考え】 NNN 2017/4/18 12:24...  https://t.co/uAXr4TPLvc",8,152,183
2017-04-18,"01:24:50","sugawitter","菅 義偉","平成29年4月18日(火)午後-内閣官房長官記者会見   https://t.co/TE65EYLHt3  https://t.co/aQa9EpUa4F",1,11,32
2017-04-18,"01:24:28","sugawitter","菅 義偉","平成29年4月18日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・犯罪対策閣僚会議について   https://t.co/4bq1WfXekt  https://t.co/6sioHK7FQ7",2,13,34
2017-04-17,"02:33:30","sugawitter","菅 義偉","【政府 北朝鮮の挑発に備え情報収集や警戒監視に全力】 NHK 2017/4/17 17:43...  https://t.co/QINj74V6oL",6,78,80
2017-04-17,"01:23:26","sugawitter","菅 義偉","【「日韓合意の実施は国際社会への責務」　菅官房長官】 朝日新聞 2017/4/17 13:28...  https://t.co/SE2leOY2o4",4,60,82
2017-04-17,"01:19:23","sugawitter","菅 義偉","【官房長官 建物内原則禁煙の法案 与党内調整を急ぐよう要請】 NHK 2017/4/17 13:13...  https://t.co/SGipFwTxXh",2,24,50
2017-04-17,"01:18:17","sugawitter","菅 義偉","【米為替報告書の監視指定、対応を求められるものでない＝官房長官】 ロイター通信 2017/4/17 12:35...  https://t.co/D5CM2D0OMc",2,26,48
2017-04-17,"01:16:08","sugawitter","菅 義偉","平成29年4月17日(月)午後-内閣官房長官記者会見   https://t.co/iz9ZxErQcf  https://t.co/m2qJdgL9FD",0,12,32
2017-04-17,"01:15:48","sugawitter","菅 義偉","平成29年4月17日(月)午前-内閣官房長官記者会見   https://t.co/SP1BxdQsVS  https://t.co/UEfk3b5CeK",0,9,31
2017-04-15,"19:16:37","sugawitter","菅 義偉","【日銀総裁人事は「年齢考えず」　菅官房長官、黒田氏を評価】 東京新聞 2017/4/15 20:45...  https://t.co/8M1FvVVvrW",2,44,52
2017-04-15,"19:12:59","sugawitter","菅 義偉","菅義偉 公式ブログを更新しました。 『出生率が上昇：人口減問題に全力で取り組む』   https://t.co/klZcsi0zY4",9,47,83
2017-04-15,"00:52:15","sugawitter","菅 義偉","こんにちは。  今週、日本の新しい将来推計人口が公表され、５年前の推計よりも人口減少の速度や高齢化の進行度合が緩和される予測となりました。...  https://t.co/aIxj1oTu0Q",12,89,137
2017-04-14,"01:11:59","sugawitter","菅 義偉","【熊本地震１年 中長期的な支援を 官房長官】 NHK 2017/4/14 12:24...  https://t.co/jJDgAaLHdA",5,24,53
2017-04-14,"01:11:01","sugawitter","菅 義偉","【高度な警戒監視体制で安全確保に万全期す＝北朝鮮情勢で官房長官】 ロイター通信 2017/4/14 12:26...  https://t.co/0N0Q2r96sA",7,115,112
2017-04-14,"01:08:44","sugawitter","菅 義偉","平成29年4月14日(金)午後-内閣官房長官記者会見   https://t.co/shWO6SXcTN  https://t.co/OwfIjmZNIe",0,19,30
2017-04-14,"00:44:41","sugawitter","菅 義偉","平成29年4月14日(金)午前-内閣官房長官記者会見   https://t.co/wF9tltp5Pi  https://t.co/RqBAUK11WI",0,14,23
2017-04-13,"02:18:41","sugawitter","菅 義偉","【国家安全保障会議 北朝鮮の挑発行為に備え警戒監視】 NHK 2017/4/13 17:44...  https://t.co/LXO1gKQZMn",13,210,152
2017-04-13,"02:16:48","sugawitter","菅 義偉","【官房長官 日米経済対話「同盟は経済面でも揺るぎない」】 NHK 2017/4/13 17:33...  https://t.co/RaqW3yZ993",4,36,64
2017-04-13,"02:10:40","sugawitter","菅 義偉","【菅長官「極めて遺憾」　安保理でシリア非難決議否決】 ANN 2017/4/13 16:10...  https://t.co/Au9Zp7QZYw",1,48,63
2017-04-13,"01:35:02","sugawitter","菅 義偉","【為替の安定が重要、引き続き市場動向を注視＝円高で菅官房長官】 ロイター通信 2017/4/13 17:07...  https://t.co/HGIsoA5OgD",3,23,36
2017-04-13,"01:32:50","sugawitter","菅 義偉","平成29年4月13日(木)午後-内閣官房長官記者会見  [冒頭発言] ・安倍総理の熊本県訪問について   https://t.co/RUv4Bv7Ah9  https://t.co/zST6onnlLI",1,17,32
2017-04-13,"01:31:39","sugawitter","菅 義偉","平成29年4月13日(木)午前-内閣官房長官記者会見   https://t.co/2uc3yRpTmU  https://t.co/itwLmHMpFy",0,13,31
2017-04-12,"16:13:37","sugawitter","菅 義偉","【【普天間移設】菅義偉官房長官「２１年越しの返還合意実現に全力で取り組む」】 産経新聞 2017/4/12 18:47...  https://t.co/mw0MzxNqtb",1,27,55
2017-04-12,"01:06:49","sugawitter","菅 義偉","【北朝鮮で外交委員会設置、菅長官「重大な関心もって情報分析」】 JNN 2017/4/12 13:19...  https://t.co/p4Pc7jPXAK",4,71,106
2017-04-12,"01:05:24","sugawitter","菅 義偉","平成29年4月12日(水)午後-内閣官房長官記者会見   https://t.co/Wf8okwYX5g  https://t.co/228KNE6tjj",1,20,37
2017-04-12,"01:05:00","sugawitter","菅 義偉","平成29年4月12日(水)午前-内閣官房長官記者会見   https://t.co/yXpK60EfrY  https://t.co/RvqmDk3KkO",2,27,50
2017-04-11,"00:38:36","sugawitter","菅 義偉","【【浅田真央引退表明】菅義偉官房長官「多くの国民を魅了。お疲れさま」】 産経新聞 2017/4/11 11:57...  https://t.co/mgO1j2KtL8",11,540,716
2017-04-11,"00:37:19","sugawitter","菅 義偉","平成29年4月11日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・再生可能エネルギー・水素等関係閣僚会議について ・中央防災会議について...  https://t.co/hG9ucOM8F2",3,13,34
2017-04-11,"00:26:25","sugawitter","菅 義偉","平成29年4月11日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・再生可能エネルギー・水素等関係閣僚会議について ・中央防災会議について...  https://t.co/WYyBM506bf",1,23,37
2017-04-10,"02:36:06","sugawitter","菅 義偉","【２０６５年の人口推計 ８８００万人まで減少】 NHK 2017/4/10 18:15...  https://t.co/Y7ENv2USYY",17,46,59
2017-04-10,"02:04:53","sugawitter","菅 義偉","【米国の抑止力確保は重要＝東アジア情勢で菅官房長官】 ロイター通信 2017/4/10 12:24...  https://t.co/DUWzu8PSGV",6,90,99
2017-04-10,"02:03:18","sugawitter","菅 義偉","平成29年4月10日(月)午後-内閣官房長官記者会見   https://t.co/kNA3AqMers  https://t.co/15IwhsKpLi",1,21,35
2017-04-10,"02:02:57","sugawitter","菅 義偉","平成29年4月10日(月)午前-内閣官房長官記者会見   https://t.co/r6c8ngmY23  https://t.co/fBAVdH1h8p",2,20,34
2017-04-09,"01:30:46","sugawitter","菅 義偉","【首相、トランプ氏と電話会談「強い関与を高く評価」】 朝日新聞 2017/4/9 11:20...  https://t.co/qi3HS0Rkit",17,83,130
2017-04-08,"03:11:43","sugawitter","菅 義偉","こんばんは。  今週、「特定複合観光施設区域整備推進本部」が発足し、統合型リゾート（ＩＲ）の制度設計の検討が始まりました。  統合型リゾートは昨年末に議員立法によって成立し、１年以内に政府が実施法を整備することとされています。...  https://t.co/T8sU4SuRPc",14,180,327
2017-04-08,"00:46:58","sugawitter","菅 義偉","【米軍事攻撃　菅官房長官「大きな抑止力に」】 NNN 2017/4/8 15:36  菅官房長官は８日、アメリカがシリアを軍事攻撃したことについて、化学兵器が二度と使われないための「大きな抑止力になる」と改めて理解を示した。...  https://t.co/XghXZWtxs2",10,152,204
2017-04-07,"01:54:31","sugawitter","菅 義偉","【官房長官 熊本地震１年を前に支援の継続を指示】 NHK 2017/4/7 13:16...  https://t.co/ye7BkSOyZH",2,41,66
2017-04-07,"01:47:04","sugawitter","菅 義偉","【米国の行動は事態深刻化を食い止める措置＝シリア攻撃で官房長官】 ロイター通信 2017/4/7 17:38...  https://t.co/v9qqbT5BjC",4,46,66
2017-04-07,"01:45:17","sugawitter","菅 義偉","【北への独自制裁　輸出入禁止など２年間延長】 NNN 2017/4/7 14:19...  https://t.co/ucws45sJKU",9,95,105
2017-04-07,"01:42:43","sugawitter","菅 義偉","平成29年4月7日(金)午後-内閣官房長官記者会見  [冒頭発言] ・熊本地震復旧・復興支援連絡調整会議について   https://t.co/FLoiDib0j4  https://t.co/iRGeiuPFI1",2,18,32
2017-04-07,"00:41:28","sugawitter","菅 義偉","平成29年4月7日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・我が国の対北朝鮮措置の延長について ・総合海洋政策本部について...  https://t.co/qxF6G0boL4",3,55,66
2017-04-06,"00:52:15","sugawitter","菅 義偉","【日米電話首脳会談 首相“武力行使排除しない姿勢評価】 NHK 2017/4/6 15:15...  https://t.co/DpWbHbR6r7",6,67,99
2017-04-06,"00:50:23","sugawitter","菅 義偉","平成29年4月6日(木)午後-内閣官房長官記者会見   https://t.co/g4OZ6V5PaS  https://t.co/Yhd9xywDp3",2,16,41
2017-04-06,"00:50:03","sugawitter","菅 義偉","平成29年4月6日(木)午前-内閣官房長官記者会見   https://t.co/K8IHs76I7z  https://t.co/fu0DJmODtI",0,14,33
2017-04-05,"16:30:51","sugawitter","菅 義偉","【菅官房長官「化学兵器使用なら強く非難」、シリア空爆で】 JNN 2017/4/6 20:07...  https://t.co/wKjHlx62uV",2,36,61
2017-04-05,"01:13:05","sugawitter","菅 義偉","【官房長官「断じて許せない」米中韓と連携し対応】 NHK 2017/4/5 12:11...  https://t.co/aSQWBFDzHK",9,51,65
2017-04-05,"01:12:10","sugawitter","菅 義偉","平成29年4月5日(水)午後-内閣官房長官記者会見   https://t.co/QHoHQGVvYx  https://t.co/BVdJmnFjUa",13,15,31
2017-04-05,"01:11:48","sugawitter","菅 義偉","平成29年4月5日(水)午前2-内閣官房長官記者会見  [冒頭発言] ・北朝鮮による弾道ミサイル発射事案について（２）   https://t.co/wjLqKOF7kg  https://t.co/avfTpxobhO",0,27,49
2017-04-04,"16:56:35","sugawitter","菅 義偉","【北朝鮮が弾道ミサイル１発発射、日本海に落下】 読売新聞 2017/4/5 8:33...  https://t.co/QIJgDmUcEW",2,62,67
2017-04-04,"16:54:32","sugawitter","菅 義偉","平成29年4月5日(水)午前-内閣官房長官記者会見   https://t.co/vjtQDZgndN  https://t.co/Bf4425Hrz4",2,29,40
2017-04-04,"02:10:47","sugawitter","菅 義偉","【ロシア地下鉄テロ事件 連続爆発狙った可能性】 NHK 2017/4/4 12:10...  https://t.co/2Cbvtm5a0j",4,49,52
2017-04-04,"01:50:21","sugawitter","菅 義偉","平成29年4月4日(火)午後-内閣官房長官記者会見   https://t.co/qY6GM5VPkE  https://t.co/ikUYOVYNHW",3,19,29
2017-04-04,"01:50:00","sugawitter","菅 義偉","平成29年4月4日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・東京オリンピック競技大会・東京パラリンピック競技大会推進本部について ・ロシア・サンクトペテルブルクの地下鉄における爆発事件について...  https://t.co/erg5weiGdj",2,31,55
2017-04-03,"02:48:48","sugawitter","菅 義偉","【官房長官 辺野古への移設工事継続の考え強調】 NHK 2017/4/3 14:57...  https://t.co/lK1FuSN0qe",6,48,76
2017-04-03,"02:47:38","sugawitter","菅 義偉","【【テロ等準備罪】菅義偉官房長官「一日も早い法案成立を」】 産経新聞 2017/4/3 12:45...  https://t.co/4wE4722TPU",7,117,126
2017-04-03,"02:46:30","sugawitter","菅 義偉","【貿易赤字縮小に向けた米大統領令、影響を引き続き注視＝官房長官】 ロイター通信 2017/4/3 12:03...  https://t.co/8DnaYNPVSj",1,23,34
2017-04-03,"02:45:25","sugawitter","菅 義偉","【内閣府入府式 官房長官「全体の奉仕者忘れずに」】 NHK 2017/4/3 11:40...  https://t.co/Myo7Yfs9Mr",4,44,72
2017-04-03,"02:42:00","sugawitter","菅 義偉","平成29年4月3日(月)午後-内閣官房長官記者会見   https://t.co/xByoR6gL2T  https://t.co/tzr3IrFY0Y",0,18,29
2017-04-03,"02:41:38","sugawitter","菅 義偉","平成29年4月3日(月)午前-内閣官房長官記者会見   https://t.co/6CotrmAOLm  https://t.co/iOtjAxbIpL",0,13,25
2017-03-31,"17:23:06","sugawitter","菅 義偉","【ギャンブル依存症対策で初会議】 FNN 2017/4/1 22:03  生涯でギャンブル依存症の経験が疑われる人は、2.7%とする調査結果が示された。...  https://t.co/wtbC5NR4NT",27,83,87
2017-03-31,"01:07:37","sugawitter","菅 義偉","【ＡＶ強要で緊急対策＝４月に集中取り締まり－政府】 時事通信 2017/3/31 15:46...  https://t.co/tqyJ6wdRdW",6,35,37
2017-03-31,"00:57:18","sugawitter","菅 義偉","【朴前大統領逮捕、官房長官「新政権でも日韓協力深化」】 朝日新聞 2017/3/31 12:01...  https://t.co/ArC6YBZ2FV",5,19,31
2017-03-31,"00:55:45","sugawitter","菅 義偉","平成29年3月31日(金)午後-内閣官房長官記者会見   https://t.co/t8OVueCvWu  https://t.co/zVLAS2r0T0",1,15,24
2017-03-31,"00:38:55","sugawitter","菅 義偉","平成29年3月31日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・ギャンブル等依存症対策推進関係閣僚会議について ・フェリペ６世・スペイン国王王妃両陛下に対する勲章の授与について...  https://t.co/6P7t29BeAC",0,28,38
2017-03-30,"01:04:55","sugawitter","菅 義偉","【辺野古工事続行を菅長官が表明】 読売新聞 2017/3/30...  https://t.co/bTKxpKG4Ff",3,44,67
2017-03-30,"01:02:27","sugawitter","菅 義偉","平成29年3月30日(木)午後-内閣官房長官記者会見   https://t.co/MJ8cDJC61C  https://t.co/KsMygtYMo0",3,20,25
2017-03-30,"00:59:28","sugawitter","菅 義偉","平成29年3月30日(木)午前-内閣官房長官記者会見   https://t.co/gy36Sd2mNU  https://t.co/3eG58q8QvP",0,18,27
2017-03-29,"16:37:23","sugawitter","菅 義偉","【「英EU離脱」でタスクフォース招集】 FNN 2017/3/30 23:44  イギリスのEU(ヨーロッパ連合)離脱手続き開始にともなう日系企業支援のため、政府タスクフォース(作業部会)を招集する方針を示した。...  https://t.co/FQPyHNfzRj",4,41,55
2017-03-29,"03:01:08","sugawitter","菅 義偉","【日米政府間で緊密に連携＝米ＷＨの破産法申請見通しで官房長官】 ロイター通信 2017/3/29 12:27...  https://t.co/kGeXM0nuFZ",7,23,48
2017-03-29,"02:59:04","sugawitter","菅 義偉","平成29年3月29日(水)午後-内閣官房長官記者会見   https://t.co/AlabDwr1CV  https://t.co/IhGN3LXx6T",1,16,27
2017-03-29,"02:58:43","sugawitter","菅 義偉","平成29年3月29日(水)午前-内閣官房長官記者会見   https://t.co/0pxvhwq1ju  https://t.co/jdQYI1dM3r",1,12,28
2017-03-28,"02:40:38","sugawitter","菅 義偉","【菅官房長官「台湾との協力交流進める」】 FNN 2017/3/28 18:07  台湾との協力と交流を進めて行く考えを示した。...  https://t.co/KDWqOb11Wy",33,459,590
2017-03-28,"01:44:31","sugawitter","菅 義偉","【高浜原発３・４号機 再稼働認める判断 大阪高裁】 NHK 2017/3/28 16:57...  https://t.co/tU8ZkMc3wJ",3,77,88
2017-03-28,"01:35:17","sugawitter","菅 義偉","平成29年3月28日(火)午後-内閣官房長官記者会見   https://t.co/kF6rgonCBE  https://t.co/ipVgWeIGz4",1,16,35
2017-03-28,"01:34:54","sugawitter","菅 義偉","平成29年3月28日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・独立行政法人の人事について   https://t.co/kEnSq3sfeF  https://t.co/Ovn1VSAOeS",0,15,33
2017-03-27,"01:30:48","sugawitter","菅 義偉","【菅長官「翁長知事に損害賠償請求も」、辺野古埋め立て承認「撤回」で】 JNN 2017/3/27 13:50...  https://t.co/K5jlWBEH4h",37,541,491
2017-03-27,"01:28:28","sugawitter","菅 義偉","【稀勢の里優勝「相撲の歴史に残る二番」　菅長官】 朝日新聞 2017/3/27 14:55...  https://t.co/zp5gnzV4tZ",3,55,115
2017-03-27,"01:27:33","sugawitter","菅 義偉","【菅官房長官「被害状況の把握と救助に全力」】 読売新聞 2017/3/27 13:46...  https://t.co/RRbquO08A3",0,21,38
2017-03-27,"01:26:27","sugawitter","菅 義偉","【【森友学園問題】菅義偉官房長官、「民進党において説明されるのではないか」メールに辻元清美氏の名前記述】 産経新聞 2017/3/27 13:17...  https://t.co/EvJAl6983b",16,298,260
2017-03-27,"01:15:47","sugawitter","菅 義偉","平成29年3月27日(月)午後-内閣官房長官記者会見   https://t.co/fxm47089Q2  https://t.co/iHSO4l3cuY",1,21,35
2017-03-27,"01:15:25","sugawitter","菅 義偉","平成29年3月27日(月)午前-内閣官房長官記者会見   https://t.co/ktsPPf3U30  https://t.co/CWwASsnOzv",0,26,36
2017-03-26,"16:17:25","sugawitter","菅 義偉","【「旧吉田 茂邸」再建記念式典開かれる】 FNN 2017/3/26 20:04  焼失した「旧吉田 茂邸」の再建を記念した式典が行われた。 神奈川・大磯町で、2009年に、火事で全焼した吉田 茂元首相のかつての邸宅「旧吉田...  https://t.co/AhdVyupgIo",3,75,123
2017-03-24,"16:25:47","sugawitter","菅 義偉","&lt;今週の1枚&gt;【地方創生人材支援制度派遣者激励式_20170324】",6,15,39
2017-03-24,"01:14:32","sugawitter","菅 義偉","【官房長官、ハガティ氏指名を歓迎　次期駐日米大使  】 日本経済新聞 2017/3/24 11:04...  https://t.co/57crdBk6Ba",4,23,53
2017-03-24,"01:13:11","sugawitter","菅 義偉","平成29年3月24日(金)午後-内閣官房長官記者会見   https://t.co/ldTOzoDG44  https://t.co/Y6sGPkcWqG",0,21,29
2017-03-24,"01:12:44","sugawitter","菅 義偉","平成29年3月24日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・南スーダンＰＫＯ派遣中の自衛隊部隊について ・内閣の人事について...  https://t.co/Il5D9DOwfS",0,24,39
2017-03-23,"16:22:28","sugawitter","菅 義偉","【ＡＩＩＢの動向注視＝菅官房長官】 時事通信 2017/3/24 18:20...  https://t.co/l2Ps3KTTuv",0,23,31
2017-03-23,"16:20:50","sugawitter","菅 義偉","平成29年3月23日(木)午後-内閣官房長官記者会見   https://t.co/mntPAwcJ8n  https://t.co/WNRnqMNh6d",0,19,25
2017-03-23,"16:20:32","sugawitter","菅 義偉","平成29年3月23日(木)午前-内閣官房長官記者会見   https://t.co/W6uf4CwjmG  https://t.co/TczTHZlNmO",0,17,22
2017-03-22,"01:13:11","sugawitter","菅 義偉","【北朝鮮の動向「最大限の監視態勢で注視」】 NNN 2017/3/22 14:28...  https://t.co/p3n5BdVcA2",5,63,78
2017-03-22,"01:11:48","sugawitter","菅 義偉","平成29年3月22日(水)午後-内閣官房長官記者会見   https://t.co/mWK3KQ7hPp  https://t.co/eQobRcoVep",0,14,27
2017-03-22,"01:11:26","sugawitter","菅 義偉","平成29年3月22日(水)午前-内閣官房長官記者会見   https://t.co/zaHVBoyGiX  https://t.co/l2ZrrMk9AA",0,10,20
2017-03-21,"01:25:39","sugawitter","菅 義偉","【官房長官「正確な情報発信に努力」　日本の食品巡る中国報道に】 日本経済新聞 2017/3/21 17:19...  https://t.co/czhQCObDWu",2,23,45
2017-03-21,"01:13:13","sugawitter","菅 義偉","【朴槿恵前大統領の出頭　菅義偉官房長官「見守りたい」　岸田文雄外相「注視していく」】 産経新聞 2017/3/21 16:59...  https://t.co/kAjq5v36gT",2,21,30
2017-03-21,"01:10:05","sugawitter","菅 義偉","【「テロ等準備罪」法案を閣議決定】 FNN 2017/3/21 12:31  政府は、重大な組織犯罪を準備段階で処罰する「テロ等準備罪」を柱とした組織犯罪処罰法改正案を21日朝、閣議決定した。...  https://t.co/f6AqVEbpxu",14,197,204
2017-03-21,"01:09:22","sugawitter","菅 義偉","【AV出演強要やJKビジネス　政府が取り締まり強化へ】 ANN 2017/3/21 11:58...  https://t.co/WdZurkRkx3",13,79,93
2017-03-21,"01:06:43","sugawitter","菅 義偉","【G20、マクロ・為替でこれまでのコミットメント確認＝官房長官】 ロイター通信 2017/3/21 11:00...  https://t.co/ohNpXRIJ8P",1,21,37
2017-03-21,"01:05:14","sugawitter","菅 義偉","平成29年3月21日(火)午後-内閣官房長官記者会見   https://t.co/dccCMEeC6T  https://t.co/BgCL9PF8wo",0,13,21
2017-03-21,"01:04:53","sugawitter","菅 義偉","平成29年3月21日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/mxJYgkfaRW  https://t.co/pwd70xzsXn",0,13,21
2017-03-18,"01:43:41","sugawitter","菅 義偉","こんにちは。  今日、横羽線の生麦ジャンクションと第三京浜の横浜港北ジャンクションを結ぶ「横浜北線」が開通し、その開通式に出席しました。 開通によって、横浜市北部から市内中心部などへの所要時間が約10分短縮されます。...  https://t.co/KEuk7ZIjSs",7,104,165
2017-03-17,"16:44:43","sugawitter","菅 義偉","&lt;今週の1枚&gt; 【内閣サイバーセキュリティセンター主催サイバーEKIDEN表彰式_20170317】",0,12,26
2017-03-17,"01:20:03","sugawitter","菅 義偉","【陛下退位　「特例法で」国会の提言書を首相に】 FNN 2017/3/17 16:22  天皇陛下の退位をめぐり、衆参両院の正副議長は、今の陛下の退位を特例法で認める、国会としての提言書を安倍首相に手渡した。...  https://t.co/TMi04mBBin",3,48,69
2017-03-17,"01:18:37","sugawitter","菅 義偉","【安倍首相、欧州４カ国を歴訪へ　１９～２２日　菅官房長官が正式発表】 産経新聞 2017/3/17 11:43...  https://t.co/vLp3xH8H2v",1,39,48
2017-03-17,"01:17:45","sugawitter","菅 義偉","平成29年3月17日(金)午後-内閣官房長官記者会見   https://t.co/8gWk9m93JF  https://t.co/8utQ9A1ZsF",0,13,18
2017-03-17,"00:57:05","sugawitter","菅 義偉","平成29年3月17日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・安倍総理のドイツ・フランス・ＥＵ及びイタリア訪問について ・ＩＲ推進本部の設置について...  https://t.co/axuocmdAqZ",0,22,31
2017-03-16,"01:11:56","sugawitter","菅 義偉","【今後も米金利の動向を最大限注視＝米利上げで菅官房長官】 ロイター通信 2017/3/16 12:21...  https://t.co/nXYiONCHmv",1,17,32
2017-03-16,"01:10:38","sugawitter","菅 義偉","【働き方改革、経済界に協力要請　官房長官が経団連会長と懇談】 日本経済新聞 2017/3/16 10:18...  https://t.co/ZegVL4aXdB",1,11,29
2017-03-16,"01:09:17","sugawitter","菅 義偉","平成29年3月16日(木)午後-内閣官房長官記者会見   https://t.co/OP3oL3RBbB  https://t.co/dPf4jsyWGv",1,22,24
2017-03-16,"00:44:18","sugawitter","菅 義偉","平成29年3月16日(木)午前-内閣官房長官記者会見   https://t.co/b8ZYxRfcUN  https://t.co/mNFPhXE0Hq",0,27,26
