date,time,username,name,tweet,tweet_en,replies_count,retweets_count,likes_count
2017-04-21,0:56:05,sugawitter,菅 義偉,平成29年4月21日(金)午後-内閣官房長官記者会見   https://t.co/7ikbCLSi9u  https://t.co/tXEj887ypA,2017 April 21 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/7ikbCLSi9u https://t.co/tXEj887ypA,0,16,35
2017-04-21,0:55:42,sugawitter,菅 義偉,平成29年4月21日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・弾道ミサイル落下時の行動についてのホームページ（内閣官房国民保護ポータルサイト）掲載について...  https://t.co/c9oMSFcPdX,2017 April 21 (Friday) morning - Chief Cabinet Secretary press conference [beginning remarks] · Cabinet website (Cabinet Secretariat nation protection portal site) about the behavior of the time-ballistic missile falling overview about me ... https : //t.co/c9oMSFcPdX,4,56,59
2017-04-20,16:09:00,sugawitter,菅 義偉,【官房長官、万景峰号の新航路「圧力が必要」】 日本経済新聞 2017/4/21 18:54...  https://t.co/UTnbTXUUkv,"[Chief Cabinet Secretary, the new route ""necessary pressure"" of mangyongbong-92] Nihon Keizai Shimbun 2017/4/21 18:54 ... https://t.co/UTnbTXUUkv",7,34,47
2017-04-20,1:10:28,sugawitter,菅 義偉,【高いレベルのルール実現へ、関係国で話したい＝ＴＰＰで官房長官】 ロイター通信 2017/4/20 12:09...  https://t.co/Wn9I49FhdC,"[High level to rule the realization of, Chief Cabinet Secretary in the story you want = TPP in the countries concerned] Reuters 2017/4/20 12:09 ... https://t.co/Wn9I49FhdC",8,21,56
2017-04-20,1:09:00,sugawitter,菅 義偉,平成29年4月20日(木)午後-内閣官房長官記者会見   https://t.co/iuJfP3ZQ1E  https://t.co/0TFGYhrs8a,2017 April 20 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/iuJfP3ZQ1E https://t.co/0TFGYhrs8a,3,15,28
2017-04-20,1:08:30,sugawitter,菅 義偉,平成29年4月20日(木)午前-内閣官房長官記者会見   https://t.co/0pmVuJNRNE  https://t.co/hXd8rvMVzI,2017 April 20 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/0pmVuJNRNE https://t.co/hXd8rvMVzI,0,13,28
2017-04-19,1:52:50,sugawitter,菅 義偉,【米空母の抑止力重要＝菅官房長官】 時事通信 2017/4/19 17:16...  https://t.co/XRBjhvrmRh,[US aircraft carrier of deterrent important = Kan Chief Cabinet Secretary] newsletter 2017/4/19 17:16 ... https://t.co/XRBjhvrmRh,0,49,63
2017-04-19,1:05:43,sugawitter,菅 義偉,平成29年4月19日(水)午後-内閣官房長官記者会見   https://t.co/tnSF4cYYNt  https://t.co/VZbpz7AUVz,2017 April 19 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/tnSF4cYYNt https://t.co/VZbpz7AUVz,0,15,29
2017-04-19,1:05:22,sugawitter,菅 義偉,平成29年4月19日(水)午前-内閣官房長官記者会見（萩生田光一内閣官房副長官）   https://t.co/nMEcUFNGFr  https://t.co/mR4hN9iddv,2017 April 19 (Wednesday) morning - Chief Cabinet Secretary press conference (Koichi Hagiuda Cabinet Deputy Chief Cabinet Secretary) https://t.co/nMEcUFNGFr https://t.co/mR4hN9iddv,0,13,32
2017-04-18,1:28:35,sugawitter,菅 義偉,【官房長官、首相と米副大統領の会談「北朝鮮政策のすり合わせできた」  】 日本経済新聞 2017/4/18 16:33...  https://t.co/85D49GbXVW,"[Chief Cabinet Secretary, ""was able to break-North Korean policy"" meeting of the Prime Minister and the US Vice President] Nihon Keizai Shimbun 2017/4/18 16:33 ... https://t.co/85D49GbXVW",1,62,79
2017-04-18,1:26:19,sugawitter,菅 義偉,【菅長官　北朝鮮への独自制裁解除しない考え】 NNN 2017/4/18 12:24...  https://t.co/uAXr4TPLvc,[Thinking does not own lifting of sanctions to Kan Secretary of North Korea] NNN 2017/4/18 12:24 ... https://t.co/uAXr4TPLvc,8,152,183
2017-04-18,1:24:50,sugawitter,菅 義偉,平成29年4月18日(火)午後-内閣官房長官記者会見   https://t.co/TE65EYLHt3  https://t.co/aQa9EpUa4F,2017 April 18 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/TE65EYLHt3 https://t.co/aQa9EpUa4F,1,11,32
2017-04-18,1:24:28,sugawitter,菅 義偉,平成29年4月18日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・犯罪対策閣僚会議について   https://t.co/4bq1WfXekt  https://t.co/6sioHK7FQ7,2017 April 18 (Tuesday) morning - Chief Cabinet Secretary press conference About the beginning remarks] · For Cabinet Overview of-crime measures Ministerial Meeting https://t.co/4bq1WfXekt https://t.co/6sioHK7FQ7,2,13,34
2017-04-17,2:33:30,sugawitter,菅 義偉,【政府 北朝鮮の挑発に備え情報収集や警戒監視に全力】 NHK 2017/4/17 17:43...  https://t.co/QINj74V6oL,[Government committed to collect information and warning and surveillance in preparation for the provocation of North Korea] NHK 2017/4/17 17:43 ... https://t.co/QINj74V6oL,6,78,80
2017-04-17,1:23:26,sugawitter,菅 義偉,【「日韓合意の実施は国際社会への責務」　菅官房長官】 朝日新聞 2017/4/17 13:28...  https://t.co/SE2leOY2o4,"[ ""Implementation responsibilities to the international community of the Japan-South Korea agreement"", but Chief Cabinet Secretary] Asahi Shimbun 2017/4/17 13:28 ... https://t.co/SE2leOY2o4",4,60,82
2017-04-17,1:19:23,sugawitter,菅 義偉,【官房長官 建物内原則禁煙の法案 与党内調整を急ぐよう要請】 NHK 2017/4/17 13:13...  https://t.co/SGipFwTxXh,[Asked to rush the bill the ruling party in the adjustment of the Chief Cabinet Secretary building in principle non smoking] NHK 2017/4/17 13:13 ... https://t.co/SGipFwTxXh,2,24,50
2017-04-17,1:18:17,sugawitter,菅 義偉,【米為替報告書の監視指定、対応を求められるものでない＝官房長官】 ロイター通信 2017/4/17 12:35...  https://t.co/D5CM2D0OMc,"[Supervision designating the US currency report, = Chief Cabinet Secretary not the one asked to support] Reuters 2017/4/17 12:35 ... https://t.co/D5CM2D0OMc",2,26,48
2017-04-17,1:16:08,sugawitter,菅 義偉,平成29年4月17日(月)午後-内閣官房長官記者会見   https://t.co/iz9ZxErQcf  https://t.co/m2qJdgL9FD,2017 April 17 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/iz9ZxErQcf https://t.co/m2qJdgL9FD,0,12,32
2017-04-17,1:15:48,sugawitter,菅 義偉,平成29年4月17日(月)午前-内閣官房長官記者会見   https://t.co/SP1BxdQsVS  https://t.co/UEfk3b5CeK,2017 April 17 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/SP1BxdQsVS https://t.co/UEfk3b5CeK,0,9,31
2017-04-15,19:16:37,sugawitter,菅 義偉,【日銀総裁人事は「年齢考えず」　菅官房長官、黒田氏を評価】 東京新聞 2017/4/15 20:45...  https://t.co/8M1FvVVvrW,"[Bank of Japan Governor personnel is ""without thinking age"", but Chief Cabinet Secretary, evaluate Mr. Kuroda] Tokyo Shimbun 2017/4/15 20:45 ... https://t.co/8M1FvVVvrW",2,44,52
2017-04-15,19:12:59,sugawitter,菅 義偉,菅義偉 公式ブログを更新しました。 『出生率が上昇：人口減問題に全力で取り組む』   https://t.co/klZcsi0zY4,"Yoshihide Suga has been updated the official blog. ""Birth rate is rising: tackle with full force to the shrinking population problem"" https://t.co/klZcsi0zY4",9,47,83
2017-04-15,0:52:15,sugawitter,菅 義偉,こんにちは。  今週、日本の新しい将来推計人口が公表され、５年前の推計よりも人口減少の速度や高齢化の進行度合が緩和される予測となりました。...  https://t.co/aIxj1oTu0Q,"Hello. This week, been published in Japan of a new future estimated population, than five years ago estimated was a prediction that the degree of progress of speed and aging of the population decline is relaxed. ... https://t.co/aIxj1oTu0Q",12,89,137
2017-04-14,1:11:59,sugawitter,菅 義偉,【熊本地震１年 中長期的な支援を 官房長官】 NHK 2017/4/14 12:24...  https://t.co/jJDgAaLHdA,[Chief Cabinet Secretary the earthquake one year a medium- to long-term support Kumamoto] NHK 2017/4/14 12:24 ... https://t.co/jJDgAaLHdA,5,24,53
2017-04-14,1:11:01,sugawitter,菅 義偉,【高度な警戒監視体制で安全確保に万全期す＝北朝鮮情勢で官房長官】 ロイター通信 2017/4/14 12:26...  https://t.co/0N0Q2r96sA,[Sake all possible measures to ensure safety in the advanced warning and surveillance system = Chief Cabinet Secretary in the North Korea situation] Reuters 2017/4/14 12:26 ... https://t.co/0N0Q2r96sA,7,115,112
2017-04-14,1:08:44,sugawitter,菅 義偉,平成29年4月14日(金)午後-内閣官房長官記者会見   https://t.co/shWO6SXcTN  https://t.co/OwfIjmZNIe,2017 April 14 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/shWO6SXcTN https://t.co/OwfIjmZNIe,0,19,30
2017-04-14,0:44:41,sugawitter,菅 義偉,平成29年4月14日(金)午前-内閣官房長官記者会見   https://t.co/wF9tltp5Pi  https://t.co/RqBAUK11WI,2017 April 14 (Friday) morning - Chief Cabinet Secretary press conference https://t.co/wF9tltp5Pi https://t.co/RqBAUK11WI,0,14,23
2017-04-13,2:18:41,sugawitter,菅 義偉,【国家安全保障会議 北朝鮮の挑発行為に備え警戒監視】 NHK 2017/4/13 17:44...  https://t.co/LXO1gKQZMn,[National Security Council in preparation for the provocations of North Korea warning and surveillance] NHK 2017/4/13 17:44 ... https://t.co/LXO1gKQZMn,13,210,152
2017-04-13,2:16:48,sugawitter,菅 義偉,【官房長官 日米経済対話「同盟は経済面でも揺るぎない」】 NHK 2017/4/13 17:33...  https://t.co/RaqW3yZ993,"[Chief Cabinet Secretary Japan-US Economic Dialogue ""alliance is unwavering even in the economic""] NHK 2017/4/13 17:33 ... https://t.co/RaqW3yZ993",4,36,64
2017-04-13,2:10:40,sugawitter,菅 義偉,【菅長官「極めて遺憾」　安保理でシリア非難決議否決】 ANN 2017/4/13 16:10...  https://t.co/Au9Zp7QZYw,"[Kan Secretary ""extremely regrettable"" Syria resolution condemning rejected by the Security Council] ANN 2017/4/13 16:10 ... https://t.co/Au9Zp7QZYw",1,48,63
2017-04-13,1:35:02,sugawitter,菅 義偉,【為替の安定が重要、引き続き市場動向を注視＝円高で菅官房長官】 ロイター通信 2017/4/13 17:07...  https://t.co/HGIsoA5OgD,"[Exchange of stability is important, continue but Chief Cabinet Secretary in the gaze = yen market trends] Reuters 2017/4/13 17:07 ... https://t.co/HGIsoA5OgD",3,23,36
2017-04-13,1:32:50,sugawitter,菅 義偉,平成29年4月13日(木)午後-内閣官房長官記者会見  [冒頭発言] ・安倍総理の熊本県訪問について   https://t.co/RUv4Bv7Ah9  https://t.co/zST6onnlLI,2017 April 13 (Thursday) afternoon - Chief Cabinet Secretary press conference [beginning remarks] - Prime Minister Abe of Kumamoto Prefecture visit for https://t.co/RUv4Bv7Ah9 https://t.co/zST6onnlLI,1,17,32
2017-04-13,1:31:39,sugawitter,菅 義偉,平成29年4月13日(木)午前-内閣官房長官記者会見   https://t.co/2uc3yRpTmU  https://t.co/itwLmHMpFy,2017 April 13 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/2uc3yRpTmU https://t.co/itwLmHMpFy,0,13,31
2017-04-12,16:13:37,sugawitter,菅 義偉,【【普天間移設】菅義偉官房長官「２１年越しの返還合意実現に全力で取り組む」】 産経新聞 2017/4/12 18:47...  https://t.co/mw0MzxNqtb,"[[Futenma relocation ""tackle every effort to return agreement realization of 21 New Year's Eve,"" Chief Cabinet Secretary Yoshihide Suga] Sankei Shimbun 2017/4/12 18:47 ... https://t.co/mw0MzxNqtb",1,27,55
2017-04-12,1:06:49,sugawitter,菅 義偉,【北朝鮮で外交委員会設置、菅長官「重大な関心もって情報分析」】 JNN 2017/4/12 13:19...  https://t.co/p4Pc7jPXAK,"[Foreign Relations Committee set up in North Korea, but the Secretary ""with serious concern information analysis""] JNN 2017/4/12 13:19 ... https://t.co/p4Pc7jPXAK",4,71,106
2017-04-12,1:05:24,sugawitter,菅 義偉,平成29年4月12日(水)午後-内閣官房長官記者会見   https://t.co/Wf8okwYX5g  https://t.co/228KNE6tjj,2017 April 12 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/Wf8okwYX5g https://t.co/228KNE6tjj,1,20,37
2017-04-12,1:05:00,sugawitter,菅 義偉,平成29年4月12日(水)午前-内閣官房長官記者会見   https://t.co/yXpK60EfrY  https://t.co/RvqmDk3KkO,2017 April 12 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/yXpK60EfrY https://t.co/RvqmDk3KkO,2,27,50
2017-04-11,0:38:36,sugawitter,菅 義偉,【【浅田真央引退表明】菅義偉官房長官「多くの国民を魅了。お疲れさま」】 産経新聞 2017/4/11 11:57...  https://t.co/mgO1j2KtL8,"[[Mao Asada retired expressed ""attracted a lot of people. Cheers for good work,"" Chief Cabinet Secretary Yoshihide Suga] Sankei Shimbun 2017/4/11 11:57 ... https://t.co/mgO1j2KtL8",11,540,716
2017-04-11,0:37:19,sugawitter,菅 義偉,平成29年4月11日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・再生可能エネルギー・水素等関係閣僚会議について ・中央防災会議について...  https://t.co/hG9ucOM8F2,"2017 April 11 (Tuesday) morning - Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of, for renewable energy, hydrogen and other relevant Council of Ministers and Central Disaster Prevention Council for ... https: // t .co / hG9ucOM8F2",3,13,34
2017-04-11,0:26:25,sugawitter,菅 義偉,平成29年4月11日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・再生可能エネルギー・水素等関係閣僚会議について ・中央防災会議について...  https://t.co/WYyBM506bf,"2017 April 11 (Tuesday) morning - Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of, for renewable energy, hydrogen and other relevant Council of Ministers and Central Disaster Prevention Council for ... https: // t .co / WYyBM506bf",1,23,37
2017-04-10,2:36:06,sugawitter,菅 義偉,【２０６５年の人口推計 ８８００万人まで減少】 NHK 2017/4/10 18:15...  https://t.co/Y7ENv2USYY,[Reduced to a population estimated 88 million people in 2065] NHK 2017/4/10 18:15 ... https://t.co/Y7ENv2USYY,17,46,59
2017-04-10,2:04:53,sugawitter,菅 義偉,【米国の抑止力確保は重要＝東アジア情勢で菅官房長官】 ロイター通信 2017/4/10 12:24...  https://t.co/DUWzu8PSGV,"[US deterrent secured important = East Asia, but Chief Cabinet Secretary in the situation] Reuters 2017/4/10 12:24 ... https://t.co/DUWzu8PSGV",6,90,99
2017-04-10,2:03:18,sugawitter,菅 義偉,平成29年4月10日(月)午後-内閣官房長官記者会見   https://t.co/kNA3AqMers  https://t.co/15IwhsKpLi,2017 April 10 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/kNA3AqMers https://t.co/15IwhsKpLi,1,21,35
2017-04-10,2:02:57,sugawitter,菅 義偉,平成29年4月10日(月)午前-内閣官房長官記者会見   https://t.co/r6c8ngmY23  https://t.co/fBAVdH1h8p,2017 April 10 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/r6c8ngmY23 https://t.co/fBAVdH1h8p,2,20,34
2017-04-09,1:30:46,sugawitter,菅 義偉,【首相、トランプ氏と電話会談「強い関与を高く評価」】 朝日新聞 2017/4/9 11:20...  https://t.co/qi3HS0Rkit,"[Prime Minister, ""appreciates the strong involvement"" telephone talks with Mr. Trump] Asahi Shimbun 2017/4/9 11:20 ... https://t.co/qi3HS0Rkit",17,83,130
2017-04-08,3:11:43,sugawitter,菅 義偉,こんばんは。  今週、「特定複合観光施設区域整備推進本部」が発足し、統合型リゾート（ＩＲ）の制度設計の検討が始まりました。  統合型リゾートは昨年末に議員立法によって成立し、１年以内に政府が実施法を整備することとされています。...  https://t.co/T8sU4SuRPc,"good evening. This week, it launched the ""specific complex tourist facilities and areas Development Promotion Headquarters"", study of system design of integrated resort (IR) began. Integrated resort is established by lawmakers at the end of last year, it has been with the government within one year to develop the implementation method. ... https://t.co/T8sU4SuRPc",14,180,327
2017-04-08,0:46:58,sugawitter,菅 義偉,【米軍事攻撃　菅官房長官「大きな抑止力に」】 NNN 2017/4/8 15:36  菅官房長官は８日、アメリカがシリアを軍事攻撃したことについて、化学兵器が二度と使われないための「大きな抑止力になる」と改めて理解を示した。...  https://t.co/XghXZWtxs2,"[US ""a big deterrent,"" a military attack, but Chief Cabinet Secretary] NNN 2017/4/8 15:36 Kan Chief Cabinet Secretary 8 days, about what the United States has a military attack Syria, for chemical weapons are not used again "" It showed again understood to be a big deterrent. "" ... https://t.co/XghXZWtxs2",10,152,204
2017-04-07,1:54:31,sugawitter,菅 義偉,【官房長官 熊本地震１年を前に支援の継続を指示】 NHK 2017/4/7 13:16...  https://t.co/ye7BkSOyZH,[Indicate the continuation of support before the Chief Cabinet Secretary Kumamoto earthquake one year] NHK 2017/4/7 13:16 ... https://t.co/ye7BkSOyZH,2,41,66
2017-04-07,1:47:04,sugawitter,菅 義偉,【米国の行動は事態深刻化を食い止める措置＝シリア攻撃で官房長官】 ロイター通信 2017/4/7 17:38...  https://t.co/v9qqbT5BjC,[Chief Cabinet Secretary in the measures = Syria attack action to stop the situation worsening of the United States] Reuters 2017/4/7 17:38 ... https://t.co/v9qqbT5BjC,4,46,66
2017-04-07,1:45:17,sugawitter,菅 義偉,【北への独自制裁　輸出入禁止など２年間延長】 NNN 2017/4/7 14:19...  https://t.co/ucws45sJKU,"[Extended its own sanctions contraband, such as two years to the north] NNN 2017/4/7 14:19 ... https://t.co/ucws45sJKU",9,95,105
2017-04-07,1:42:43,sugawitter,菅 義偉,平成29年4月7日(金)午後-内閣官房長官記者会見  [冒頭発言] ・熊本地震復旧・復興支援連絡調整会議について   https://t.co/FLoiDib0j4  https://t.co/iRGeiuPFI1,"2017, April 7 (Friday) afternoon - Chief Cabinet Secretary press conference [beginning remarks] Kumamoto earthquake recovery and reconstruction assistance coordination meeting for https://t.co/FLoiDib0j4 https://t.co/iRGeiuPFI1",2,18,32
2017-04-07,0:41:28,sugawitter,菅 義偉,平成29年4月7日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・我が国の対北朝鮮措置の延長について ・総合海洋政策本部について...  https://t.co/qxF6G0boL4,"2017, April 7 (Friday) morning - for the extension of the Chief Cabinet Secretary press conference [beginning remarks] of-Cabinet of-our country overview North Korea measures, for a comprehensive ocean policy headquarters ... https: // t .co / qxF6G0boL4",3,55,66
2017-04-06,0:52:15,sugawitter,菅 義偉,【日米電話首脳会談 首相“武力行使排除しない姿勢評価】 NHK 2017/4/6 15:15...  https://t.co/DpWbHbR6r7,"[Japan-US phone summit meeting Prime Minister ""posture evaluation is not the use of force excluded] NHK 2017/4/6 15:15 ... https://t.co/DpWbHbR6r7",6,67,99
2017-04-06,0:50:23,sugawitter,菅 義偉,平成29年4月6日(木)午後-内閣官房長官記者会見   https://t.co/g4OZ6V5PaS  https://t.co/Yhd9xywDp3,2017 April 6 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/g4OZ6V5PaS https://t.co/Yhd9xywDp3,2,16,41
2017-04-06,0:50:03,sugawitter,菅 義偉,平成29年4月6日(木)午前-内閣官房長官記者会見   https://t.co/K8IHs76I7z  https://t.co/fu0DJmODtI,2017 April 6 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/K8IHs76I7z https://t.co/fu0DJmODtI,0,14,33
2017-04-05,16:30:51,sugawitter,菅 義偉,【菅官房長官「化学兵器使用なら強く非難」、シリア空爆で】 JNN 2017/4/6 20:07...  https://t.co/wKjHlx62uV,"[Kan Chief Cabinet Secretary ""strongly if chemical weapons use condemnation"", in Syria air strikes] JNN 2017/4/6 20:07 ... https://t.co/wKjHlx62uV",2,36,61
2017-04-05,1:13:05,sugawitter,菅 義偉,【官房長官「断じて許せない」米中韓と連携し対応】 NHK 2017/4/5 12:11...  https://t.co/aSQWBFDzHK,"[Chief Cabinet Secretary ""not forgive any way"" in cooperation with China and South Korea US support] NHK 2017/4/5 12:11 ... https://t.co/aSQWBFDzHK",9,51,65
2017-04-05,1:12:10,sugawitter,菅 義偉,平成29年4月5日(水)午後-内閣官房長官記者会見   https://t.co/QHoHQGVvYx  https://t.co/BVdJmnFjUa,"2017, April 5 (Wednesday) afternoon - Chief Cabinet Secretary press conference https://t.co/QHoHQGVvYx https://t.co/BVdJmnFjUa",13,15,31
2017-04-05,1:11:48,sugawitter,菅 義偉,平成29年4月5日(水)午前2-内閣官房長官記者会見  [冒頭発言] ・北朝鮮による弾道ミサイル発射事案について（２）   https://t.co/wjLqKOF7kg  https://t.co/avfTpxobhO,"2017, April 5 (Wednesday) morning 2-Chief Cabinet Secretary press conference [beginning remarks], for ballistic missile launch by North Korea cases (2) https://t.co/wjLqKOF7kg https://t.co / avfTpxobhO",0,27,49
2017-04-04,16:56:35,sugawitter,菅 義偉,【北朝鮮が弾道ミサイル１発発射、日本海に落下】 読売新聞 2017/4/5 8:33...  https://t.co/QIJgDmUcEW,"[North Korea ballistic missile one shot fired, dropped into the Sea of ​​Japan] Yomiuri Shimbun 2017/4/5 8:33 ... https://t.co/QIJgDmUcEW",2,62,67
2017-04-04,16:54:32,sugawitter,菅 義偉,平成29年4月5日(水)午前-内閣官房長官記者会見   https://t.co/vjtQDZgndN  https://t.co/Bf4425Hrz4,"2017, April 5 (Wednesday) morning - Chief Cabinet Secretary press conference https://t.co/vjtQDZgndN https://t.co/Bf4425Hrz4",2,29,40
2017-04-04,2:10:47,sugawitter,菅 義偉,【ロシア地下鉄テロ事件 連続爆発狙った可能性】 NHK 2017/4/4 12:10...  https://t.co/2Cbvtm5a0j,[Russia subway terrorist attacks can be aimed at a continuous explosive] NHK 2017/4/4 12:10 ... https://t.co/2Cbvtm5a0j,4,49,52
2017-04-04,1:50:21,sugawitter,菅 義偉,平成29年4月4日(火)午後-内閣官房長官記者会見   https://t.co/qY6GM5VPkE  https://t.co/ikUYOVYNHW,2017 April 4 (Tuesday) afternoon - Chief Cabinet Secretary press conference https://t.co/qY6GM5VPkE https://t.co/ikUYOVYNHW,3,19,29
2017-04-04,1:50:00,sugawitter,菅 義偉,平成29年4月4日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・東京オリンピック競技大会・東京パラリンピック競技大会推進本部について ・ロシア・サンクトペテルブルクの地下鉄における爆発事件について...  https://t.co/erg5weiGdj,"2017 April 4 (Tuesday) morning - for the Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of the Tokyo Olympic Games Tokyo Paralympic Games Promotion explosion incident in the subway, Russia, St. Petersburg for headquarters ... https://t.co/erg5weiGdj",2,31,55
2017-04-03,2:48:48,sugawitter,菅 義偉,【官房長官 辺野古への移設工事継続の考え強調】 NHK 2017/4/3 14:57...  https://t.co/lK1FuSN0qe,[Thinking emphasis of the relocation work continued to Chief Cabinet Secretary Henoko] NHK 2017/4/3 14:57 ... https://t.co/lK1FuSN0qe,6,48,76
2017-04-03,2:47:38,sugawitter,菅 義偉,【【テロ等準備罪】菅義偉官房長官「一日も早い法案成立を」】 産経新聞 2017/4/3 12:45...  https://t.co/4wE4722TPU,"[[Terrorism, such as preparation sin ""the earliest possible bill established one day,"" Chief Cabinet Secretary Yoshihide Suga] Sankei Shimbun 2017/4/3 12:45 ... https://t.co/4wE4722TPU",7,117,126
2017-04-03,2:46:30,sugawitter,菅 義偉,【貿易赤字縮小に向けた米大統領令、影響を引き続き注視＝官房長官】 ロイター通信 2017/4/3 12:03...  https://t.co/8DnaYNPVSj,"[Trade deficit the US presidential decree towards the reduction, continue to monitor = Chief Cabinet Secretary the influence] Reuters 2017/4/3 12:03 ... https://t.co/8DnaYNPVSj",1,23,34
2017-04-03,2:45:25,sugawitter,菅 義偉,【内閣府入府式 官房長官「全体の奉仕者忘れずに」】 NHK 2017/4/3 11:40...  https://t.co/Myo7Yfs9Mr,"[ ""Do not forget the whole of the service's"" Cabinet Office entering the metropolitan area formula Chief Cabinet Secretary] NHK 2017/4/3 11:40 ... https://t.co/Myo7Yfs9Mr",4,44,72
2017-04-03,2:42:00,sugawitter,菅 義偉,平成29年4月3日(月)午後-内閣官房長官記者会見   https://t.co/xByoR6gL2T  https://t.co/tzr3IrFY0Y,"2017, April 3 (Monday) afternoon - Chief Cabinet Secretary press conference https://t.co/xByoR6gL2T https://t.co/tzr3IrFY0Y",0,18,29
2017-04-03,2:41:38,sugawitter,菅 義偉,平成29年4月3日(月)午前-内閣官房長官記者会見   https://t.co/6CotrmAOLm  https://t.co/iOtjAxbIpL,"2017, April 3 (Monday) morning - Chief Cabinet Secretary press conference https://t.co/6CotrmAOLm https://t.co/iOtjAxbIpL",0,13,25
2017-03-31,17:23:06,sugawitter,菅 義偉,【ギャンブル依存症対策で初会議】 FNN 2017/4/1 22:03  生涯でギャンブル依存症の経験が疑われる人は、2.7%とする調査結果が示された。...  https://t.co/wtbC5NR4NT,"Human experience is suspected of [gambling addiction first meeting in measures] FNN 2017/4/1 22:03 lifetime in gambling addiction, survey results have been shown to be 2.7%. ... https://t.co/wtbC5NR4NT",27,83,87
2017-03-31,1:07:37,sugawitter,菅 義偉,【ＡＶ強要で緊急対策＝４月に集中取り締まり－政府】 時事通信 2017/3/31 15:46...  https://t.co/tqyJ6wdRdW,[AV forced emergency measures = April to intensive crackdown - government] newsletter 2017/3/31 15:46 ... https://t.co/tqyJ6wdRdW,6,35,37
2017-03-31,0:57:18,sugawitter,菅 義偉,【朴前大統領逮捕、官房長官「新政権でも日韓協力深化」】 朝日新聞 2017/3/31 12:01...  https://t.co/ArC6YBZ2FV,"[Park before President arrest, ""also Japan-South Korea cooperation deepening in the new government,"" Chief Cabinet Secretary] Asahi Shimbun 2017/3/31 12:01 ... https://t.co/ArC6YBZ2FV",5,19,31
2017-03-31,0:55:45,sugawitter,菅 義偉,平成29年3月31日(金)午後-内閣官房長官記者会見   https://t.co/t8OVueCvWu  https://t.co/zVLAS2r0T0,2017 March 31 (Friday) afternoon - Chief Cabinet Secretary press conference https://t.co/t8OVueCvWu https://t.co/zVLAS2r0T0,1,15,24
2017-03-31,0:38:55,sugawitter,菅 義偉,平成29年3月31日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・ギャンブル等依存症対策推進関係閣僚会議について ・フェリペ６世・スペイン国王王妃両陛下に対する勲章の授与について...  https://t.co/6P7t29BeAC,"2017 March 31 (Friday) morning - Chief Cabinet Secretary press conference [beginning remarks] · For Cabinet overview of gambling, such as addiction for the Promotion of Measures Ministerial Meeting Felipe VI, King of Spain Queen of the Medal for Their Majesties the award ... https://t.co/6P7t29BeAC",0,28,38
2017-03-30,1:04:55,sugawitter,菅 義偉,【辺野古工事続行を菅長官が表明】 読売新聞 2017/3/30...  https://t.co/bTKxpKG4Ff,"[Henoko assertion, but Secretary of the construction work continue] Yomiuri Shimbun 2017/3/30 ... https://t.co/bTKxpKG4Ff",3,44,67
2017-03-30,1:02:27,sugawitter,菅 義偉,平成29年3月30日(木)午後-内閣官房長官記者会見   https://t.co/MJ8cDJC61C  https://t.co/KsMygtYMo0,2017 March 30 (Thursday) afternoon - Chief Cabinet Secretary press conference https://t.co/MJ8cDJC61C https://t.co/KsMygtYMo0,3,20,25
2017-03-30,0:59:28,sugawitter,菅 義偉,平成29年3月30日(木)午前-内閣官房長官記者会見   https://t.co/gy36Sd2mNU  https://t.co/3eG58q8QvP,2017 March 30 (Thursday) morning - Chief Cabinet Secretary press conference https://t.co/gy36Sd2mNU https://t.co/3eG58q8QvP,0,18,27
